,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,SEMANA,UUID
2015,JUNIN,TARMA,TAPO,120709,2021-08,1
2016,JUNIN,TARMA,TARMA,120701,2021-06,3
2017,JUNIN,TARMA,TARMA,120701,2021-07,1
2018,JUNIN,TARMA,TARMA,120701,2021-08,1
2019,JUNIN,TARMA,TARMA,120701,2021-09,1
2020,JUNIN,YAULI,CHACAPALPA,120802,2021-07,1
2021,JUNIN,YAULI,HUAY-HUAY,120803,2021-07,2
2022,JUNIN,YAULI,LA OROYA,120801,2021-06,3
2023,JUNIN,YAULI,LA OROYA,120801,2021-07,2
2024,JUNIN,YAULI,LA OROYA,120801,2021-08,3
2025,JUNIN,YAULI,LA OROYA,120801,2021-09,2
2026,JUNIN,YAULI,MARCAPOMACOCHA,120804,2021-07,2
2027,JUNIN,YAULI,MOROCOCHA,120805,2021-07,1
2028,JUNIN,YAULI,PACCHA,120806,2021-07,1
2029,JUNIN,YAULI,PACCHA,120806,2021-09,1
2030,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,120807,2021-07,1
2031,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2021-06,3
2032,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2021-07,2
2033,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2021-08,1
2034,JUNIN,YAULI,SUITUCANCHA,120809,2021-07,2
2035,JUNIN,YAULI,YAULI,120810,2021-07,1
2036,JUNIN,YAULI,YAULI,120810,2021-08,2
2037,LA LIBERTAD,ASCOPE,ASCOPE,130201,2021-06,2
2038,LA LIBERTAD,ASCOPE,ASCOPE,130201,2021-08,2
2039,LA LIBERTAD,ASCOPE,ASCOPE,130201,2021-09,1
2040,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2021-06,3
2041,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2021-07,3
2042,LA LIBERTAD,ASCOPE,CHICAMA,130202,2021-06,2
2043,LA LIBERTAD,ASCOPE,PAIJAN,130205,2021-06,2
2044,LA LIBERTAD,BOLIVAR,BAMBAMARCA,130302,2021-07,1
2045,LA LIBERTAD,BOLIVAR,BAMBAMARCA,130302,2021-08,2
2046,LA LIBERTAD,BOLIVAR,BAMBAMARCA,130302,2021-09,1
2047,LA LIBERTAD,BOLIVAR,BOLIVAR,130301,2021-06,3
2048,LA LIBERTAD,BOLIVAR,BOLIVAR,130301,2021-07,1
2049,LA LIBERTAD,BOLIVAR,BOLIVAR,130301,2021-08,2
2050,LA LIBERTAD,BOLIVAR,BOLIVAR,130301,2021-09,1
2051,LA LIBERTAD,CHEPEN,CHEPEN,130401,2021-06,2
2052,LA LIBERTAD,CHEPEN,CHEPEN,130401,2021-07,2
2053,LA LIBERTAD,CHEPEN,CHEPEN,130401,2021-08,3
2054,LA LIBERTAD,CHEPEN,CHEPEN,130401,2021-09,1
2055,LA LIBERTAD,CHEPEN,PACANGA,130402,2021-08,1
2056,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,130403,2021-08,1
2057,LA LIBERTAD,GRAN CHIMU,CASCAS,131101,2021-06,1
2058,LA LIBERTAD,GRAN CHIMU,CASCAS,131101,2021-07,1
2059,LA LIBERTAD,GRAN CHIMU,CASCAS,131101,2021-08,1
2060,LA LIBERTAD,JULCAN,JULCAN,130501,2021-06,2
2061,LA LIBERTAD,JULCAN,JULCAN,130501,2021-07,1
2062,LA LIBERTAD,JULCAN,JULCAN,130501,2021-08,1
2063,LA LIBERTAD,JULCAN,JULCAN,130501,2021-09,1
2064,LA LIBERTAD,OTUZCO,AGALLPAMPA,130602,2021-06,1
2065,LA LIBERTAD,OTUZCO,OTUZCO,130601,2021-06,3
2066,LA LIBERTAD,OTUZCO,OTUZCO,130601,2021-07,2
2067,LA LIBERTAD,OTUZCO,OTUZCO,130601,2021-08,3
2068,LA LIBERTAD,OTUZCO,OTUZCO,130601,2021-09,1
2069,LA LIBERTAD,OTUZCO,USQUIL,130614,2021-06,1
2070,LA LIBERTAD,PACASMAYO,GUADALUPE,130702,2021-06,3
2071,LA LIBERTAD,PACASMAYO,GUADALUPE,130702,2021-07,1
2072,LA LIBERTAD,PACASMAYO,GUADALUPE,130702,2021-08,5
2073,LA LIBERTAD,PACASMAYO,GUADALUPE,130702,2021-09,1
2074,LA LIBERTAD,PACASMAYO,PACASMAYO,130704,2021-06,3
2075,LA LIBERTAD,PACASMAYO,PACASMAYO,130704,2021-07,2
2076,LA LIBERTAD,PACASMAYO,PACASMAYO,130704,2021-09,1
2077,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,130701,2021-06,3
2078,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,130701,2021-07,1
2079,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,130701,2021-09,1
2080,LA LIBERTAD,PATAZ,BULDIBUYO,130802,2021-07,1
2081,LA LIBERTAD,PATAZ,BULDIBUYO,130802,2021-08,1
2082,LA LIBERTAD,PATAZ,CHILLIA,130803,2021-07,1
2083,LA LIBERTAD,PATAZ,CHILLIA,130803,2021-08,2
2084,LA LIBERTAD,PATAZ,HUANCASPATA,130804,2021-07,1
2085,LA LIBERTAD,PATAZ,HUANCASPATA,130804,2021-08,1
2086,LA LIBERTAD,PATAZ,PARCOY,130808,2021-07,1
2087,LA LIBERTAD,PATAZ,PARCOY,130808,2021-08,1
2088,LA LIBERTAD,PATAZ,PATAZ,130809,2021-06,3
2089,LA LIBERTAD,PATAZ,PATAZ,130809,2021-07,1
2090,LA LIBERTAD,PATAZ,PATAZ,130809,2021-09,1
2091,LA LIBERTAD,PATAZ,TAYABAMBA,130801,2021-06,2
2092,LA LIBERTAD,PATAZ,TAYABAMBA,130801,2021-07,3
2093,LA LIBERTAD,PATAZ,TAYABAMBA,130801,2021-08,3
2094,LA LIBERTAD,PATAZ,TAYABAMBA,130801,2021-09,2
2095,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,130901,2021-06,2
2096,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,130901,2021-08,6
2097,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,130901,2021-09,2
2098,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,131001,2021-06,2
2099,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,131001,2021-07,1
2100,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,131001,2021-08,4
2101,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,131001,2021-09,1
2102,LA LIBERTAD,TRUJILLO,EL PORVENIR,130102,2021-06,3
2103,LA LIBERTAD,TRUJILLO,EL PORVENIR,130102,2021-08,1
2104,LA LIBERTAD,TRUJILLO,EL PORVENIR,130102,2021-09,1
2105,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,130103,2021-06,2
2106,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,130103,2021-08,2
2107,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,130103,2021-09,1
2108,LA LIBERTAD,TRUJILLO,HUANCHACO,130104,2021-06,2
2109,LA LIBERTAD,TRUJILLO,HUANCHACO,130104,2021-08,2
2110,LA LIBERTAD,TRUJILLO,HUANCHACO,130104,2021-09,1
2111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,130105,2021-06,3
2112,LA LIBERTAD,TRUJILLO,LA ESPERANZA,130105,2021-07,1
2113,LA LIBERTAD,TRUJILLO,LA ESPERANZA,130105,2021-08,2
2114,LA LIBERTAD,TRUJILLO,LA ESPERANZA,130105,2021-09,1
2115,LA LIBERTAD,TRUJILLO,LAREDO,130106,2021-06,3
2116,LA LIBERTAD,TRUJILLO,LAREDO,130106,2021-08,1
2117,LA LIBERTAD,TRUJILLO,MOCHE,130107,2021-06,3
2118,LA LIBERTAD,TRUJILLO,MOCHE,130107,2021-08,2
2119,LA LIBERTAD,TRUJILLO,MOCHE,130107,2021-09,1
2120,LA LIBERTAD,TRUJILLO,SALAVERRY,130109,2021-06,3
2121,LA LIBERTAD,TRUJILLO,SALAVERRY,130109,2021-08,2
2122,LA LIBERTAD,TRUJILLO,SALAVERRY,130109,2021-09,2
2123,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,2021-06,4
2124,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,2021-07,3
2125,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,2021-08,7
2126,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,2021-09,5
2127,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,130111,2021-06,3
2128,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,130111,2021-07,2
2129,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,130111,2021-08,1
2130,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,130111,2021-09,1
2131,LA LIBERTAD,VIRU,CHAO,131202,2021-06,3
2132,LA LIBERTAD,VIRU,CHAO,131202,2021-09,1
2133,LA LIBERTAD,VIRU,VIRU,131201,2021-06,2
2134,LA LIBERTAD,VIRU,VIRU,131201,2021-07,1
2135,LA LIBERTAD,VIRU,VIRU,131201,2021-08,1
2136,LA LIBERTAD,VIRU,VIRU,131201,2021-09,1
2137,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,2021-06,3
2138,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,2021-07,6
2139,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,2021-08,7
2140,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,2021-09,2
2141,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,140102,2021-07,2
2142,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,2021-07,2
2143,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,2021-08,3
2144,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,2021-07,2
2145,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,2021-08,1
2146,LAMBAYEQUE,CHICLAYO,MONSEFU,140108,2021-07,2
2147,LAMBAYEQUE,CHICLAYO,MONSEFU,140108,2021-08,2
2148,LAMBAYEQUE,CHICLAYO,PATAPO,140117,2021-07,2
2149,LAMBAYEQUE,CHICLAYO,PATAPO,140117,2021-08,1
2150,LAMBAYEQUE,CHICLAYO,POMALCA,140118,2021-07,2
2151,LAMBAYEQUE,CHICLAYO,POMALCA,140118,2021-08,1
2152,LAMBAYEQUE,CHICLAYO,SAÑA,140115,2021-07,2
2153,LAMBAYEQUE,CHICLAYO,SAÑA,140115,2021-08,2
2154,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,140201,2021-06,3
2155,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,140201,2021-07,2
2156,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,140201,2021-08,2
2157,LAMBAYEQUE,FERREÑAFE,PITIPO,140205,2021-07,2
2158,LAMBAYEQUE,FERREÑAFE,PITIPO,140205,2021-08,1
2159,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,140206,2021-07,2
2160,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,140206,2021-08,3
2161,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,2021-06,3
2162,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,2021-07,5
2163,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,2021-08,5
2164,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,2021-09,1
2165,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,140305,2021-07,2
2166,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,140305,2021-08,2
2167,LAMBAYEQUE,LAMBAYEQUE,MORROPE,140306,2021-07,2
2168,LAMBAYEQUE,LAMBAYEQUE,MORROPE,140306,2021-08,1
2169,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,140307,2021-07,2
2170,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,140307,2021-08,1
2171,LAMBAYEQUE,LAMBAYEQUE,OLMOS,140308,2021-07,2
2172,LAMBAYEQUE,LAMBAYEQUE,OLMOS,140308,2021-08,1
2173,LIMA,BARRANCA,BARRANCA,150201,2021-06,3
2174,LIMA,BARRANCA,BARRANCA,150201,2021-07,6
2175,LIMA,BARRANCA,BARRANCA,150201,2021-08,6
2176,LIMA,BARRANCA,BARRANCA,150201,2021-09,2
2177,LIMA,BARRANCA,PARAMONGA,150202,2021-08,1
2178,LIMA,BARRANCA,PATIVILCA,150203,2021-07,1
2179,LIMA,BARRANCA,PATIVILCA,150203,2021-08,2
2180,LIMA,BARRANCA,SUPE,150204,2021-06,3
2181,LIMA,BARRANCA,SUPE,150204,2021-07,4
2182,LIMA,BARRANCA,SUPE,150204,2021-08,4
2183,LIMA,BARRANCA,SUPE,150204,2021-09,1
2184,LIMA,BARRANCA,SUPE PUERTO,150205,2021-07,1
2185,LIMA,BARRANCA,SUPE PUERTO,150205,2021-08,2
2186,LIMA,CAJATAMBO,CAJATAMBO,150301,2021-07,1
2187,LIMA,CAJATAMBO,CAJATAMBO,150301,2021-08,1
2188,LIMA,CAJATAMBO,COPA,150302,2021-07,1
2189,LIMA,CAJATAMBO,COPA,150302,2021-08,1
2190,LIMA,CAJATAMBO,GORGOR,150303,2021-07,1
2191,LIMA,CAJATAMBO,GORGOR,150303,2021-08,1
2192,LIMA,CAJATAMBO,HUANCAPON,150304,2021-07,1
2193,LIMA,CAJATAMBO,MANAS,150305,2021-07,1
2194,LIMA,CAJATAMBO,MANAS,150305,2021-08,1
2195,LIMA,CANTA,ARAHUAY,150402,2021-08,2
2196,LIMA,CANTA,CANTA,150401,2021-08,4
2197,LIMA,CANTA,CANTA,150401,2021-09,2
2198,LIMA,CANTA,HUAMANTANGA,150403,2021-08,1
2199,LIMA,CANTA,HUAROS,150404,2021-08,2
2200,LIMA,CANTA,LACHAQUI,150405,2021-08,2
2201,LIMA,CANTA,SAN BUENAVENTURA,150406,2021-08,2
2202,LIMA,CANTA,SANTA ROSA DE QUIVES,150407,2021-08,3
2203,LIMA,CANTA,SANTA ROSA DE QUIVES,150407,2021-09,1
2204,LIMA,CAÑETE,ASIA,150502,2021-08,3
2205,LIMA,CAÑETE,CALANGO,150503,2021-08,1
2206,LIMA,CAÑETE,CERRO AZUL,150504,2021-08,2
2207,LIMA,CAÑETE,CHILCA,150505,2021-08,4
2208,LIMA,CAÑETE,COAYLLO,150506,2021-08,1
2209,LIMA,CAÑETE,IMPERIAL,150507,2021-06,3
2210,LIMA,CAÑETE,IMPERIAL,150507,2021-07,1
2211,LIMA,CAÑETE,IMPERIAL,150507,2021-08,4
2212,LIMA,CAÑETE,IMPERIAL,150507,2021-09,1
2213,LIMA,CAÑETE,LUNAHUANA,150508,2021-08,2
2214,LIMA,CAÑETE,MALA,150509,2021-06,2
2215,LIMA,CAÑETE,MALA,150509,2021-08,3
2216,LIMA,CAÑETE,MALA,150509,2021-09,2
2217,LIMA,CAÑETE,NUEVO IMPERIAL,150510,2021-08,2
2218,LIMA,CAÑETE,PACARAN,150511,2021-08,3
2219,LIMA,CAÑETE,QUILMANA,150512,2021-06,2
2220,LIMA,CAÑETE,QUILMANA,150512,2021-07,1
2221,LIMA,CAÑETE,QUILMANA,150512,2021-08,3
2222,LIMA,CAÑETE,SAN ANTONIO,150513,2021-08,3
2223,LIMA,CAÑETE,SAN LUIS,150514,2021-08,3
2224,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,150501,2021-06,3
2225,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,150501,2021-07,5
2226,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,150501,2021-08,5
2227,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,150501,2021-09,1
2228,LIMA,CAÑETE,SANTA CRUZ DE FLORES,150515,2021-08,2
2229,LIMA,CAÑETE,ZUÑIGA,150516,2021-08,2
2230,LIMA,HUARAL,ATAVILLOS ALTO,150602,2021-08,3
2231,LIMA,HUARAL,ATAVILLOS ALTO,150602,2021-09,1
2232,LIMA,HUARAL,ATAVILLOS BAJO,150603,2021-08,4
2233,LIMA,HUARAL,AUCALLAMA,150604,2021-08,3
2234,LIMA,HUARAL,CHANCAY,150605,2021-06,3
2235,LIMA,HUARAL,CHANCAY,150605,2021-07,6
2236,LIMA,HUARAL,CHANCAY,150605,2021-08,6
2237,LIMA,HUARAL,CHANCAY,150605,2021-09,4
2238,LIMA,HUARAL,HUARAL,150601,2021-06,3
2239,LIMA,HUARAL,HUARAL,150601,2021-07,4
2240,LIMA,HUARAL,HUARAL,150601,2021-08,5
2241,LIMA,HUARAL,IHUARI,150606,2021-08,5
2242,LIMA,HUARAL,LAMPIAN,150607,2021-08,1
2243,LIMA,HUARAL,PACARAOS,150608,2021-08,4
2244,LIMA,HUARAL,SAN MIGUEL DE ACOS,150609,2021-08,2
2245,LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,150610,2021-08,2
2246,LIMA,HUARAL,SUMBILCA,150611,2021-08,1
2247,LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,150612,2021-08,2
2248,LIMA,HUAROCHIRI,ANTIOQUIA,150702,2021-08,2
2249,LIMA,HUAROCHIRI,CALLAHUANCA,150703,2021-08,1
2250,LIMA,HUAROCHIRI,CARAMPOMA,150704,2021-08,1
2251,LIMA,HUAROCHIRI,CHICLA,150705,2021-08,3
2252,LIMA,HUAROCHIRI,CUENCA,150706,2021-08,2
2253,LIMA,HUAROCHIRI,HUACHUPAMPA,150707,2021-08,1
2254,LIMA,HUAROCHIRI,HUANZA,150708,2021-08,1
2255,LIMA,HUAROCHIRI,HUAROCHIRI,150709,2021-08,2
2256,LIMA,HUAROCHIRI,HUAROCHIRI,150709,2021-09,2
2257,LIMA,HUAROCHIRI,LAHUAYTAMBO,150710,2021-08,2
2258,LIMA,HUAROCHIRI,LANGA,150711,2021-08,3
2259,LIMA,HUAROCHIRI,LARAOS,,2021-08,2
2260,LIMA,HUAROCHIRI,MARIATANA,150713,2021-08,2
2261,LIMA,HUAROCHIRI,MATUCANA,150701,2021-06,3
2262,LIMA,HUAROCHIRI,MATUCANA,150701,2021-08,3
2263,LIMA,HUAROCHIRI,MATUCANA,150701,2021-09,1
2264,LIMA,HUAROCHIRI,RICARDO PALMA,150714,2021-06,2
2265,LIMA,HUAROCHIRI,RICARDO PALMA,150714,2021-07,1
2266,LIMA,HUAROCHIRI,RICARDO PALMA,150714,2021-08,3
2267,LIMA,HUAROCHIRI,RICARDO PALMA,150714,2021-09,1
2268,LIMA,HUAROCHIRI,SAN ANDRES DE TUPICOCHA,150715,2021-08,1
2269,LIMA,HUAROCHIRI,SAN ANTONIO,150716,2021-06,2
2270,LIMA,HUAROCHIRI,SAN ANTONIO,150716,2021-08,3
2271,LIMA,HUAROCHIRI,SAN ANTONIO,150716,2021-09,1
2272,LIMA,HUAROCHIRI,SAN BARTOLOME,150717,2021-08,1
2273,LIMA,HUAROCHIRI,SAN DAMIAN,150718,2021-08,1
2274,LIMA,HUAROCHIRI,SAN JUAN DE IRIS,150719,2021-08,1
2275,LIMA,HUAROCHIRI,SAN JUAN DE TANTARANCHE,150720,2021-08,1
2276,LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI,150721,2021-08,2
2277,LIMA,HUAROCHIRI,SAN MATEO,150722,2021-08,3
2278,LIMA,HUAROCHIRI,SAN MATEO DE OTAO,150723,2021-08,2
2279,LIMA,HUAROCHIRI,SAN PEDRO DE CASTA,150724,2021-08,1
2280,LIMA,HUAROCHIRI,SAN PEDRO DE HUANCAYRE,150725,2021-08,1
2281,LIMA,HUAROCHIRI,SANGALLAYA,150726,2021-08,1
2282,LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,150727,2021-08,2
2283,LIMA,HUAROCHIRI,SANTA EULALIA,150728,2021-08,5
2284,LIMA,HUAROCHIRI,SANTIAGO DE ANCHUCAYA,150729,2021-08,1
2285,LIMA,HUAROCHIRI,SANTIAGO DE TUNA,150730,2021-08,1
2286,LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,150731,2021-08,4
2287,LIMA,HUAROCHIRI,SURCO,150732,2021-08,2
2288,LIMA,HUAURA,AMBAR,150802,2021-08,3
2289,LIMA,HUAURA,CALETA DE CARQUIN,150803,2021-08,2
2290,LIMA,HUAURA,CHECRAS,150804,2021-08,2
2291,LIMA,HUAURA,HUACHO,150801,2021-06,3
2292,LIMA,HUAURA,HUACHO,150801,2021-07,3
2293,LIMA,HUAURA,HUACHO,150801,2021-08,5
2294,LIMA,HUAURA,HUACHO,150801,2021-09,3
2295,LIMA,HUAURA,HUALMAY,150805,2021-08,3
2296,LIMA,HUAURA,HUAURA,150806,2021-08,2
2297,LIMA,HUAURA,LEONCIO PRADO,150807,2021-08,3
2298,LIMA,HUAURA,PACCHO,150808,2021-08,2
2299,LIMA,HUAURA,SANTA LEONOR,150809,2021-08,2
2300,LIMA,HUAURA,SANTA MARIA,150810,2021-08,4
2301,LIMA,HUAURA,SAYAN,150811,2021-08,4
2302,LIMA,HUAURA,VEGUETA,150812,2021-07,1
2303,LIMA,HUAURA,VEGUETA,150812,2021-08,2
2304,LIMA,LIMA,ANCON,150102,2021-06,3
2305,LIMA,LIMA,ANCON,150102,2021-07,1
2306,LIMA,LIMA,ANCON,150102,2021-08,2
2307,LIMA,LIMA,ANCON,150102,2021-09,4
2308,LIMA,LIMA,ATE,150103,2021-06,4
2309,LIMA,LIMA,ATE,150103,2021-07,3
2310,LIMA,LIMA,ATE,150103,2021-08,2
2311,LIMA,LIMA,BARRANCO,150104,2021-08,5
2312,LIMA,LIMA,BARRANCO,150104,2021-09,2
2313,LIMA,LIMA,BREÑA,150105,2021-06,5
2314,LIMA,LIMA,BREÑA,150105,2021-07,6
2315,LIMA,LIMA,BREÑA,150105,2021-08,6
2316,LIMA,LIMA,BREÑA,150105,2021-09,2
2317,LIMA,LIMA,CARABAYLLO,150106,2021-06,3
2318,LIMA,LIMA,CARABAYLLO,150106,2021-07,2
2319,LIMA,LIMA,CARABAYLLO,150106,2021-08,2
2320,LIMA,LIMA,CARABAYLLO,150106,2021-09,4
2321,LIMA,LIMA,CHACLACAYO,150107,2021-06,1
2322,LIMA,LIMA,CHACLACAYO,150107,2021-07,2
2323,LIMA,LIMA,CHACLACAYO,150107,2021-08,1
2324,LIMA,LIMA,CHORRILLOS,150108,2021-06,4
2325,LIMA,LIMA,CHORRILLOS,150108,2021-07,6
2326,LIMA,LIMA,CHORRILLOS,150108,2021-08,6
2327,LIMA,LIMA,CHORRILLOS,150108,2021-09,4
2328,LIMA,LIMA,CIENEGUILLA,150109,2021-06,1
2329,LIMA,LIMA,CIENEGUILLA,150109,2021-07,2
2330,LIMA,LIMA,CIENEGUILLA,150109,2021-08,1
2331,LIMA,LIMA,COMAS,150110,2021-06,5
2332,LIMA,LIMA,COMAS,150110,2021-07,6
2333,LIMA,LIMA,COMAS,150110,2021-08,5
2334,LIMA,LIMA,COMAS,150110,2021-09,4
2335,LIMA,LIMA,EL AGUSTINO,150111,2021-06,5
2336,LIMA,LIMA,EL AGUSTINO,150111,2021-07,6
2337,LIMA,LIMA,EL AGUSTINO,150111,2021-08,6
2338,LIMA,LIMA,EL AGUSTINO,150111,2021-09,4
2339,LIMA,LIMA,INDEPENDENCIA,150112,2021-06,3
2340,LIMA,LIMA,INDEPENDENCIA,150112,2021-07,1
2341,LIMA,LIMA,INDEPENDENCIA,150112,2021-08,4
2342,LIMA,LIMA,INDEPENDENCIA,150112,2021-09,2
2343,LIMA,LIMA,JESUS MARIA,150113,2021-06,5
2344,LIMA,LIMA,JESUS MARIA,150113,2021-07,7
2345,LIMA,LIMA,JESUS MARIA,150113,2021-08,6
2346,LIMA,LIMA,JESUS MARIA,150113,2021-09,5
2347,LIMA,LIMA,LA MOLINA,150114,2021-06,1
2348,LIMA,LIMA,LA MOLINA,150114,2021-07,6
2349,LIMA,LIMA,LA MOLINA,150114,2021-08,1
2350,LIMA,LIMA,LA VICTORIA,150115,2021-06,4
2351,LIMA,LIMA,LA VICTORIA,150115,2021-07,7
2352,LIMA,LIMA,LA VICTORIA,150115,2021-08,6
2353,LIMA,LIMA,LA VICTORIA,150115,2021-09,4
2354,LIMA,LIMA,LIMA,150101,2021-06,5
2355,LIMA,LIMA,LIMA,150101,2021-07,7
2356,LIMA,LIMA,LIMA,150101,2021-08,7
2357,LIMA,LIMA,LIMA,150101,2021-09,4
2358,LIMA,LIMA,LINCE,150116,2021-07,3
2359,LIMA,LIMA,LINCE,150116,2021-08,4
2360,LIMA,LIMA,LINCE,150116,2021-09,1
2361,LIMA,LIMA,LOS OLIVOS,150117,2021-06,3
2362,LIMA,LIMA,LOS OLIVOS,150117,2021-07,2
2363,LIMA,LIMA,LOS OLIVOS,150117,2021-08,3
2364,LIMA,LIMA,LOS OLIVOS,150117,2021-09,3
2365,LIMA,LIMA,LURIGANCHO (CHOSICA),,2021-06,2
2366,LIMA,LIMA,LURIGANCHO (CHOSICA),,2021-07,2
2367,LIMA,LIMA,LURIGANCHO (CHOSICA),,2021-08,1
2368,LIMA,LIMA,LURIN,150119,2021-06,2
2369,LIMA,LIMA,LURIN,150119,2021-08,4
2370,LIMA,LIMA,LURIN,150119,2021-09,3
2371,LIMA,LIMA,MAGDALENA DEL MAR,150120,2021-06,3
2372,LIMA,LIMA,MAGDALENA DEL MAR,150120,2021-07,1
2373,LIMA,LIMA,MAGDALENA DEL MAR,150120,2021-08,5
2374,LIMA,LIMA,MAGDALENA VIEJA (PUEBLO LIBRE),,2021-06,4
2375,LIMA,LIMA,MAGDALENA VIEJA (PUEBLO LIBRE),,2021-07,3
2376,LIMA,LIMA,MAGDALENA VIEJA (PUEBLO LIBRE),,2021-08,3
2377,LIMA,LIMA,MAGDALENA VIEJA (PUEBLO LIBRE),,2021-09,2
2378,LIMA,LIMA,MIRAFLORES,150122,2021-06,3
2379,LIMA,LIMA,MIRAFLORES,150122,2021-07,6
2380,LIMA,LIMA,MIRAFLORES,150122,2021-08,5
2381,LIMA,LIMA,MIRAFLORES,150122,2021-09,4
2382,LIMA,LIMA,PACHACAMAC,150123,2021-08,4
2383,LIMA,LIMA,PACHACAMAC,150123,2021-09,1
2384,LIMA,LIMA,PUCUSANA,150124,2021-08,5
2385,LIMA,LIMA,PUENTE PIEDRA,150125,2021-06,5
2386,LIMA,LIMA,PUENTE PIEDRA,150125,2021-07,6
2387,LIMA,LIMA,PUENTE PIEDRA,150125,2021-08,4
2388,LIMA,LIMA,PUENTE PIEDRA,150125,2021-09,4
2389,LIMA,LIMA,PUNTA HERMOSA,150126,2021-08,2
2390,LIMA,LIMA,PUNTA NEGRA,150127,2021-08,1
2391,LIMA,LIMA,RIMAC,150128,2021-06,4
2392,LIMA,LIMA,RIMAC,150128,2021-07,3
2393,LIMA,LIMA,RIMAC,150128,2021-08,3
2394,LIMA,LIMA,RIMAC,150128,2021-09,4
2395,LIMA,LIMA,SAN BARTOLO,150129,2021-08,4
2396,LIMA,LIMA,SAN BORJA,150130,2021-06,4
2397,LIMA,LIMA,SAN BORJA,150130,2021-07,3
2398,LIMA,LIMA,SAN BORJA,150130,2021-08,5
2399,LIMA,LIMA,SAN BORJA,150130,2021-09,4
2400,LIMA,LIMA,SAN ISIDRO,150131,2021-06,1
2401,LIMA,LIMA,SAN ISIDRO,150131,2021-07,4
2402,LIMA,LIMA,SAN ISIDRO,150131,2021-08,5
2403,LIMA,LIMA,SAN ISIDRO,150131,2021-09,3
